CURROPER,CONTROL,DEBT_MDN,PCTFLOAN,GRAD_DEBT_MDN,PCIP11,PCIP15,PCIP14,PCIP27,CIP11BACHL,CIP15BACHL,CIP14BACHL,CIP27BACHL,PCTPELL,LATITUDE,LONGITUDE,INSTNM,State
1,3,14656.5,0.7415,25833.5,0.4185,0.3921,0.0,0.0,1.0,1.0,0.0,0.0,0.6527,32.7602,-97.1069,ITT Technical Institute-Arlington,Texas
1,3,14656.5,0.8434,25833.5,0.4146,0.4669,0.0,0.0,1.0,1.0,0.0,0.0,0.7256,29.7341,-95.5399,ITT Technical Institute-Houston West,Texas
1,2,9833.0,0.0,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3393,31.9661,-95.2812,Jacksonville College-Main Campus,Texas
1,2,10282.0,0.9619,34773.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9005,32.5882,-95.1777,Jarvis Christian College,Texas
1,3,14000.0,0.6,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6563,32.8081,-96.8407,KD College Conservatory of Film and Dramatic Arts,Texas
1,1,8000.0,0.2267,11500.0,0.0123,0.0893,0.0109,0.0027,0.0,0.0,0.0,0.0,0.3047,32.3782,-94.8701,Kilgore College,Texas
1,1,12500.0,0.5438,23182.0,0.0051,0.0226,0.0833,0.0088,2.0,2.0,2.0,2.0,0.4556,30.0443,-94.0734,Lamar University,Texas
1,1,8040.0,0.2334,10280.0,0.0519,0.0077,0.0,0.0,0.0,0.0,0.0,0.0,0.3961,30.0916,-93.7321,Lamar State College-Orange,Texas
1,1,5500.0,0.2138,9750.0,0.0197,0.0237,0.0,0.0,0.0,0.0,0.0,0.0,0.3423,29.8809,-93.9255,Lamar State College-Port Arthur,Texas
1,3,2500.0,0.0,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8442,27.5238,-99.4758,Laredo Beauty College Inc,Texas
1,1,2334.0,0.0,2334.0,0.0497,0.0454,0.0,0.0,0.0,0.0,0.0,0.0,0.5689,27.5065,-99.5208,Laredo Community College,Texas
1,1,11250.0,0.3872,14671.5,0.0,0.0,0.014,0.0064,0.0,0.0,2.0,2.0,0.5733,27.5735,-99.4352,Texas A & M International University,Texas
1,1,6250.0,0.0974,9000.0,0.0268,0.2445,0.0,0.0054,0.0,0.0,0.0,0.0,0.3592,29.7317,-94.9767,Lee College,Texas
1,2,23250.0,0.7886,29250.0,0.005,0.0682,0.1015,0.0017,2.0,2.0,2.0,2.0,0.4086,32.4677,-94.7273,LeTourneau University,Texas
1,3,10861.0,0.7258,12473.5,0.0,0.0923,0.0,0.0,0.0,0.0,0.0,0.0,0.719,32.7017,-97.0564,Lincoln College of Technology-Grand Prairie,Texas
1,3,9833.0,0.0,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8193,33.5634,-101.8766,Lubbock Hair Academy,Texas
1,2,18500.0,0.7878,24998.0,0.0054,0.0,0.0027,0.0027,2.0,0.0,2.0,2.0,0.3927,33.5763,-101.9348,Lubbock Christian University,Texas
1,1,4568.0,0.0761,6813.0,0.0238,0.0461,0.0,0.0,0.0,0.0,0.0,0.0,0.2566,29.3955,-94.9997,College of the Mainland,Texas
1,2,16500.0,0.6876,26784.0,0.0441,0.0,0.0,0.01,1.0,0.0,0.0,1.0,0.4098,31.0668,-97.4635,University of Mary Hardin-Baylor,Texas
1,1,7639.0,0.4938,15063.0,0.0211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4814,31.59,-97.1729,McLennan Community College,Texas
1,2,16865.0,0.6637,27000.0,0.0123,0.0,0.0,0.0329,1.0,0.0,0.0,1.0,0.4571,32.4296,-99.7503,McMurry University,Texas
1,2,13000.0,0.6117,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3625,33.5757,-101.9471,Covenant School of Nursing and Allied Health,Texas
1,3,9833.0,0.0,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8381,32.7718,-96.5992,Metroplex Beauty School,Texas
1,1,3500.0,0.0174,4500.0,0.0312,0.0751,0.0,0.0028,1.0,1.0,0.0,1.0,0.2005,32.0286,-102.1054,Midland College,Texas
1,1,14950.0,0.5099,23000.0,0.0095,0.0,0.0242,0.0069,2.0,2.0,2.0,2.0,0.3738,33.8771,-98.5177,Midwestern State University,Texas
1,3,2625.0,0.0,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.494,29.4949,-98.5078,Mims Classic Beauty College,Texas
1,3,20998.5,0.9075,28500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7048,32.8009,-96.8195,Wade College,Texas
1,3,8507.0,0.6169,9498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6722,30.2391,-97.7514,Southern Careers Institute-Austin,Texas
1,1,5250.0,0.0866,14144.0,0.0377,0.0328,0.0,0.0,0.0,0.0,0.0,0.0,0.3767,32.7266,-96.9038,Mountain View College,Texas
1,3,9500.0,0.4736,9500.0,0.0,0.4115,0.0,0.0,0.0,0.0,0.0,0.0,0.7339,29.4886,-98.5407,Everest Institute-San Antonio,Texas
1,3,3766.0,0.7975,5721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7342,32.8297,-96.9808,Tint School of Makeup and Cosmetology-Irving,Texas
1,1,8883.0,0.3907,14148.0,0.0162,0.0499,0.0037,0.0025,0.0,0.0,0.0,0.0,0.4539,32.0761,-96.4987,Navarro College,Texas
1,3,9833.0,0.0,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6552,32.7429,-96.8291,Neilson Beauty College,Texas
1,1,7210.0,0.2077,11793.0,0.0242,0.0411,0.0,0.0,0.0,0.0,0.0,0.0,0.3544,30.1884,-95.4901,Lone Star College System,Texas
1,1,5500.0,0.076,14144.0,0.067,0.0089,0.0,0.0,0.0,0.0,0.0,0.0,0.2754,32.8719,-96.9671,North Lake College,Texas
1,1,14955.0,0.5602,20750.0,0.0121,0.0085,0.0154,0.0104,2.0,2.0,2.0,2.0,0.3645,33.211,-97.1512,University of North Texas,Texas
1,1,7125.0,0.2322,9250.0,0.0199,0.0216,0.0,0.0,0.0,0.0,0.0,0.0,0.5133,33.1049,-94.8819,Northeast Texas Community College,Texas
1,2,18750.0,0.8244,23474.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5229,32.6071,-96.9671,Northwood University-Texas,Texas
1,2,9833.0,0.5926,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,29.5055,-98.5033,Oblate School of Theology,Texas
1,3,9500.0,0.763,9500.0,0.0,0.5794,0.0,0.0,0.0,0.0,0.0,0.0,0.6498,29.6655,-95.5703,Ocean Corporation,Texas
1,1,6000.0,0.0542,8500.0,0.0151,0.0938,0.0,0.0045,0.0,0.0,0.0,0.0,0.2691,31.8663,-102.3819,Odessa College,Texas
1,3,7917.0,0.7787,9714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7787,32.7213,-97.1407,Ogle School Hair Skin Nails-Arlington,Texas
1,3,7917.0,0.7399,8982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7136,32.6738,-97.3804,Ogle School Hair Skin Nails-Ft Worth,Texas
1,2,17500.0,0.7795,25250.0,0.0617,0.0,0.0,0.0097,2.0,0.0,0.0,2.0,0.5714,29.4256,-98.544,Our Lady of the Lake University,Texas
1,1,9621.0,0.424,12993.5,0.0084,0.0,0.0567,0.0139,1.0,1.0,1.0,1.0,0.6362,26.3066,-98.1721,The University of Texas-Pan American,Texas
1,1,10425.0,0.4499,17709.0,0.0355,0.0146,0.0054,0.0102,2.0,2.0,2.0,2.0,0.575,25.8997,-97.4916,The University of Texas at Brownsville,Texas
1,1,5250.0,0.2647,7000.0,0.0318,0.2012,0.0,0.0,0.0,0.0,0.0,0.0,0.1486,32.1563,-94.3563,Panola College,Texas
1,1,4750.0,0.0,5250.0,0.0206,0.0543,0.013,0.0054,0.0,0.0,0.0,0.0,0.473,33.6511,-95.5293,Paris Junior College,Texas
1,2,9500.0,0.8698,14144.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.7865,32.6772,-96.7559,Paul Quinn College,Texas
1,1,17438.0,0.7982,29052.0,0.0109,0.0298,0.1173,0.007,2.0,2.0,2.0,2.0,0.6541,30.0946,-95.9921,Prairie View A & M University,Texas
1,1,5575.5,0.2519,9435.0,0.0088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3681,32.4669,-98.6804,Ranger College,Texas
1,3,16729.0,0.7557,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5267,29.6585,-95.2826,Aviation Institute of Maintenance-Houston,Texas
1,2,7727.0,0.1798,8413.0,0.0353,0.0,0.2293,0.0539,1.0,0.0,1.0,1.0,0.1723,29.7165,-95.4036,Rice University,Texas
1,1,5500.0,0.0698,14144.0,0.0489,0.0118,0.0,0.0,0.0,0.0,0.0,0.0,0.2852,32.9221,-96.7305,Richland College,Texas
1,3,9392.0,0.3379,9496.0,0.0069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4438,26.1861,-98.2071,Kaplan College-McAllen,Texas
1,2,21500.0,0.5887,25000.0,0.0083,0.0,0.0,0.0021,1.0,0.0,0.0,1.0,0.344,30.2298,-97.7576,Saint Edward's University,Texas
1,1,9500.0,0.0759,10500.0,0.0265,0.1045,0.0049,0.0035,0.0,0.0,0.0,0.0,0.3204,29.4146,-98.453,St Philip's College,Texas
1,2,20000.0,0.4209,25000.0,0.0,0.0,0.0,0.0309,0.0,0.0,0.0,1.0,0.3357,29.7381,-95.3942,University of St Thomas,Minnesota
1,2,20000.0,0.4209,25000.0,0.0,0.0,0.0,0.0309,0.0,0.0,0.0,1.0,0.3357,29.7381,-95.3942,University of St Thomas,Texas
1,1,16490.0,0.6009,22224.0,0.0114,0.019,0.0,0.0064,2.0,2.0,0.0,2.0,0.4338,30.7247,-95.5519,Sam Houston State University,Texas
1,1,8000.0,0.0677,10537.5,0.0346,0.0109,0.0084,0.0064,0.0,0.0,0.0,0.0,0.3175,29.4452,-98.4963,San Antonio College,Texas
1,1,6000.0,0.0839,9500.0,0.0259,0.0531,0.0063,0.0211,0.0,0.0,0.0,0.0,0.2953,29.6603,-95.1159,San Jacinto Community College,Texas
1,2,14250.0,0.9082,25200.0,0.0,0.0,0.0,0.0359,0.0,0.0,1.0,1.0,0.4204,30.0311,-99.1311,Schreiner University,Texas
1,3,6850.0,0.9079,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8553,29.5691,-97.9644,Seguin Beauty School-Seguin,Texas
1,2,20000.0,0.682,26685.0,0.0253,0.0039,0.0351,0.0195,1.0,1.0,1.0,1.0,0.5144,29.4518,-98.5643,St Mary's University,Texas
1,1,6500.0,0.199,11760.0,0.018,0.013,0.0058,0.0,0.0,0.0,0.0,0.0,0.3219,33.5759,-102.3651,South Plains College,Texas
1,3,9833.0,0.7273,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7273,27.7529,-97.4171,South Texas Barber College Inc,Texas
1,2,9833.0,0.5926,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,29.7534,-95.3649,South Texas College of Law,Texas
1,3,9625.0,0.7855,10976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8399,26.1716,-97.9652,South Texas Vo-Tech Institute,Texas
0,3,9500.0,0.6905,11243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6792,26.2332,-98.2426,South Texas Vocational Technical Institute-McAllen,Texas
1,2,19000.0,0.3247,22500.0,0.021,0.0,0.0897,0.0396,1.0,1.0,1.0,1.0,0.1735,32.8453,-96.7849,Southern Methodist University,Texas
1,3,6126.0,0.9167,6458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9624,29.3678,-98.5173,Southwest School of Business and Technical Careers-San Antonio,Texas
0,3,9833.0,0.75,14144.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714,30.2375,-97.8392,Southwest Institute of Technology,Texas
1,1,5500.0,0.0834,7000.0,0.0118,0.0295,0.0012,0.0,0.0,0.0,0.0,0.0,0.4645,29.2197,-99.7412,Southwest Texas Junior College,Texas
1,2,16970.0,0.7516,26500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5322,32.4055,-96.8532,Southwestern Assemblies of God University,Texas
1,2,20644.0,0.5244,26564.5,0.0207,0.0,0.0,0.0178,1.0,0.0,0.0,1.0,0.259,30.6352,-97.6646,Southwestern University,Texas
1,1,16074.0,0.601,25000.0,0.0114,0.0,0.0,0.0086,2.0,0.0,0.0,2.0,0.448,31.5856,-94.5855,Stephen F Austin State University,Texas
1,1,15750.0,0.5201,21714.5,0.0129,0.0133,0.0124,0.0105,2.0,2.0,2.0,2.0,0.3453,29.8892,-97.9364,Texas State University,Texas
1,2,17995.0,0.6212,27000.0,0.0145,0.0,0.0,0.0145,2.0,0.0,0.0,2.0,0.4579,32.3971,-97.3285,Southwestern Adventist University,Texas
1,2,6885.0,0.5583,11000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7184,32.7358,-96.2867,Southwestern Christian College,Texas
1,1,10250.0,0.5858,16728.0,0.0,0.011,0.0,0.033,2.0,2.0,0.0,2.0,0.6055,30.3629,-103.6506,Sul Ross State University,Texas
1,1,13118.0,0.5557,21500.0,0.0225,0.0284,0.0086,0.0086,2.0,2.0,2.0,2.0,0.4114,32.2157,-98.2201,Tarleton State University,Texas
1,1,4500.0,0.2465,8542.0,0.0413,0.0411,0.0,0.0,0.0,0.0,0.0,0.0,0.3666,32.7475,-97.3279,Tarrant County College District,Texas
1,1,9500.0,0.491,16559.0,0.0552,0.0138,0.0028,0.0014,0.0,0.0,0.0,0.0,0.7977,31.0706,-97.351,Temple College,Texas
1,1,9833.0,0.0909,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0606,32.8195,-96.8423,University of Texas Southwestern Medical Center,Texas
1,1,15500.0,0.5946,15755.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2766,29.5047,-98.5761,The University of Texas Health Science Center at San Antonio,Texas
1,1,15000.0,0.5547,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2589,29.3113,-94.7764,The University of Texas Medical Branch,Texas
1,1,9080.0,0.6388,14000.5,0.1351,0.3556,0.0,0.0,0.0,0.0,0.0,0.0,0.5822,31.6374,-97.0837,Texas State Technical College-Waco,Texas
1,1,5500.0,0.1545,6800.0,0.0827,0.0599,0.0,0.007,0.0,0.0,0.0,0.0,0.4282,33.4419,-94.0788,Texarkana College,Texas
1,1,14695.0,0.7603,20899.0,0.0081,0.0185,0.078,0.0081,2.0,2.0,2.0,2.0,0.5427,27.5249,-97.8823,Texas A & M University-Kingsville,Texas
1,1,16566.5,0.3511,19253.0,0.0173,0.0283,0.1435,0.0105,2.0,2.0,2.0,2.0,0.2162,30.5963,-96.3067,Texas A & M University-College Station,Texas
1,1,12834.0,0.5975,19608.0,0.0048,0.0,0.0557,0.0066,2.0,2.0,2.0,2.0,0.4039,32.7284,-97.1151,The University of Texas at Arlington,Texas
1,1,20500.0,0.4008,22165.0,0.0248,0.0,0.1099,0.0239,1.0,1.0,1.0,1.0,0.2683,30.2847,-97.7373,The University of Texas at Austin,Texas
1,1,15080.5,0.5766,19500.0,0.038,0.0,0.0898,0.0087,1.0,0.0,1.0,1.0,0.354,32.9894,-96.7484,The University of Texas at Dallas,Texas
1,1,12500.0,0.4967,18250.0,0.0116,0.0,0.0802,0.015,2.0,0.0,2.0,2.0,0.5802,31.7717,-106.5036,The University of Texas at El Paso,Texas
1,1,13000.0,0.4778,18486.0,0.031,0.0171,0.0514,0.0098,2.0,2.0,2.0,2.0,0.3879,32.3147,-95.2491,The University of Texas at Tyler,Texas
1,2,9833.0,0.5926,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,29.6648,-95.1501,Texas Chiropractic College Foundation Inc,Texas
1,2,19500.0,0.3421,22500.0,0.0161,0.0,0.0209,0.0038,1.0,0.0,1.0,1.0,0.1447,32.7096,-97.3615,Texas Christian University,Texas
1,2,9500.0,0.9444,29788.0,0.0143,0.0,0.0,0.0071,1.0,0.0,0.0,1.0,1.0,32.3742,-95.3123,Texas College,Texas
1,1,2668.0,0.5926,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,32.7498,-97.3689,University of North Texas Health Science Center,Texas
1,2,17750.0,0.7011,27305.0,0.0298,0.0,0.017,0.0213,1.0,0.0,1.0,1.0,0.3991,29.5733,-97.9846,Texas Lutheran University,Texas
1,1,9015.5,0.2456,13750.0,0.0201,0.0146,0.0383,0.0237,2.0,2.0,2.0,2.0,0.2117,31.8895,-102.3296,The University of Texas of the Permian Basin,Texas
1,1,16490.0,0.5512,23723.0,0.0212,0.0,0.0584,0.016,1.0,0.0,1.0,1.0,0.4379,29.5824,-98.6214,The University of Texas at San Antonio,Texas
1,3,9344.0,0.4894,9498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5758,29.9836,-95.4125,Texas School of Business-North Campus,Texas
1,1,17311.5,0.7412,33763.0,0.0142,0.0401,0.0,0.0142,1.0,1.0,0.0,1.0,0.6721,29.7225,-95.362,Texas Southern University,Texas
1,1,17750.0,0.4932,23246.5,0.0196,0.0046,0.1189,0.0119,2.0,2.0,2.0,2.0,0.289,33.5803,-101.8769,Texas Tech University,Texas
1,3,4354.0,0.6364,5121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6136,28.8138,-96.985,Texas Vocational Schools Inc,Texas
1,2,19500.0,0.8133,26000.0,0.0169,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4849,32.7333,-97.2796,Texas Wesleyan University,Texas
1,1,14385.0,0.6135,20923.0,0.0067,0.0,0.0,0.0191,2.0,0.0,0.0,2.0,0.4923,33.227,-97.1291,Texas Woman's University,Texas
1,2,18500.0,0.3828,21630.0,0.0262,0.0,0.042,0.014,1.0,0.0,1.0,1.0,0.1549,29.4629,-98.4826,Trinity University,Texas
1,1,16500.0,0.8028,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3535,29.7029,-95.4032,The University of Texas Health Science Center at Houston,Texas
1,1,4168.0,0.1216,6562.5,0.0418,0.1776,0.0045,0.0,0.0,0.0,0.0,0.0,0.5767,26.2193,-97.6663,Texas State Technical College-Harlingen,Texas
1,1,7000.0,0.6568,9500.0,0.0629,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.6123,32.4627,-100.4749,Texas State Technical College-West Texas,Texas
1,1,12500.0,0.5732,12500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2352,33.5932,-101.8936,Texas Tech University Health Sciences Center,Texas
1,1,7055.0,0.364,12598.5,0.0356,0.0502,0.0049,0.0039,0.0,0.0,0.0,0.0,0.4079,32.336,-95.2841,Tyler Junior College,Texas
1,3,13563.0,0.5981,16813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5039,29.9905,-95.4121,Universal Technical Institute of Texas Inc.,Texas
1,3,4859.5,0.481,6055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5791,26.2689,-98.2196,University of Cosmetology Arts & Sciences-McAllen,Texas
1,1,6450.0,0.365,9500.0,0.0187,0.0331,0.0,0.0,0.0,0.0,0.0,0.0,0.4391,34.1593,-99.3191,Vernon College,Texas
1,3,3050.0,0.5424,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5932,28.8074,-96.9908,Victoria Beauty College Inc,Texas
1,1,8250.0,0.1389,9500.0,0.049,0.1107,0.0,0.0,0.0,0.0,0.0,0.0,0.3575,28.8165,-96.9792,Victoria College,Texas
1,3,5500.0,0.45,6333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5654,,,Vogue College of Cosmetology-McAllen,Texas
1,2,12500.0,0.42,18750.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,2.0,0.3224,34.1867,-101.7296,Wayland Baptist University,Texas
1,1,6250.0,0.1569,10692.5,0.0158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3349,32.7407,-97.7927,Weatherford College,Texas
1,1,13573.0,0.512,21500.0,0.003,0.0038,0.0175,0.0084,2.0,2.0,2.0,2.0,0.3858,34.982,-101.9158,West Texas A & M University,Texas
1,1,5500.0,0.0717,5597.5,0.1332,0.0048,0.0145,0.0073,0.0,0.0,0.0,0.0,0.1166,32.6786,-100.9144,Western Texas College,Texas
1,1,5500.0,0.2472,8750.0,0.0169,0.0552,0.0,0.0,0.0,0.0,0.0,0.0,0.2741,29.3243,-96.0852,Wharton County Junior College,Texas
1,2,14750.0,0.9028,31425.0,0.0,0.0,0.0,0.0069,0.0,0.0,0.0,2.0,0.8625,32.5376,-94.3768,Wiley College,Texas
1,3,13478.0,0.7636,24240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6909,40.2614,-111.668,AmeriTech College-Provo,Utah
1,1,9833.0,0.0,14144.0,0.023,0.0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0484,41.7562,-111.8506,Bridgerland Applied Technology College,Utah
1,2,9260.5,0.1918,11000.0,0.0298,0.0,0.0703,0.0122,2.0,2.0,2.0,2.0,0.3578,40.2509,-111.6493,Brigham Young University-Provo,Utah
1,2,5780.0,0.2189,10000.0,0.0348,0.0,0.0,0.0116,1.0,0.0,0.0,1.0,0.2985,21.6412,-157.9254,Brigham Young University-Hawaii,Hawaii
1,3,15625.0,0.7582,31502.0,0.0485,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6955,40.7003,-111.9238,Broadview University-West Jordan,Utah
1,3,5665.0,0.3947,7782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3196,40.6449,-111.8884,Cameo College of Essential Beauty,Utah
1,3,9833.0,0.1786,3786.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7143,40.7225,-111.8716,Sherman Kendall Academy-Salt Lake City,Utah
1,3,9833.0,0.8333,4250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8929,40.6182,-111.8656,Sherman Kendall Academy-Midvale,Utah
1,1,9833.0,0.0,14144.0,0.0226,0.0117,0.0592,0.0,0.0,0.0,0.0,0.0,0.0638,41.029,-111.9252,Davis Applied Technology College,Utah
1,1,9500.0,0.3717,21250.0,0.0227,0.0,0.0005,0.0005,1.0,0.0,1.0,1.0,0.4799,37.1039,-113.5659,Dixie State University,Utah
1,3,9833.0,0.2118,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4588,37.6799,-113.0644,Evans Hairstyling College-Cedar City,Utah
1,3,9833.0,0.0,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4182,37.1085,-113.5629,Evans Hairstyling College-St George,Utah
1,3,9791.0,0.4688,12046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3626,40.6667,-111.8359,Paul Mitchell the School-Salt Lake City,Utah
1,3,13353.0,0.9275,19940.0,0.0647,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8282,40.65,-111.9036,Eagle Gate College-Murray,Utah
1,3,14656.5,0.8174,25833.5,0.4,0.2565,0.0,0.0,1.0,1.0,0.0,0.0,0.7426,40.675,-111.9174,ITT Technical Institute-Murray,Utah
1,2,4350.0,0.2405,7000.0,0.0419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3492,40.771,-111.9004,Latter-day Saints Business College,Utah
1,3,9500.0,0.6444,9500.0,0.0323,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.7406,40.6971,-111.9695,Everest College-Salt Lake City,Utah
1,1,9833.0,0.0,14144.0,0.0583,0.0126,0.0253,0.0,0.0,0.0,0.0,0.0,0.1872,41.2634,-111.9631,Ogden-Weber Applied Technology College,Utah
1,1,3500.0,0.3866,7000.0,0.0107,0.0,0.0246,0.0,0.0,0.0,0.0,0.0,0.3068,39.3611,-111.5815,Snow College,Utah
1,1,8250.0,0.5257,13250.0,0.0109,0.0131,0.008,0.0066,2.0,2.0,2.0,2.0,0.3843,37.6746,-113.0701,Southern Utah University,Utah
1,2,10500.0,0.9,26336.5,0.1075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8696,41.2328,-112.0116,Stevens-Henager College-Ogden,Utah
1,2,10500.0,0.7979,26336.5,0.1319,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7979,40.2697,-111.7133,Stevens-Henager College of Business-Provo,Utah
1,1,9833.0,0.0,14144.0,0.0267,0.0616,0.0,0.0,0.0,0.0,0.0,0.0,0.0248,40.3002,-109.9771,Uintah Basin Applied Technology College,Utah
1,1,8750.0,0.3227,13500.0,0.0203,0.0004,0.04,0.0047,2.0,2.0,2.0,2.0,0.3595,41.7407,-111.8139,Utah State University,Utah
1,1,11000.0,0.4234,16500.0,0.0438,0.0114,0.007,0.0026,1.0,1.0,1.0,1.0,0.4127,40.2785,-111.7171,Utah Valley University,Utah
1,1,5250.0,0.2237,9000.0,0.0272,0.0178,0.0089,0.0022,0.0,0.0,0.0,0.0,0.3551,40.6716,-111.9428,Salt Lake Community College,Utah
1,1,12839.0,0.3557,15400.0,0.0175,0.0,0.0798,0.0128,2.0,0.0,2.0,2.0,0.3225,40.7625,-111.846,University of Utah,Utah
1,1,9500.0,0.2732,14599.0,0.043,0.0237,0.0047,0.0009,2.0,2.0,2.0,2.0,0.304,41.1926,-111.9448,Weber State University,Utah
1,2,17958.0,0.6207,24500.0,0.0277,0.0,0.0,0.0079,1.0,0.0,0.0,1.0,0.2767,40.7315,-111.8556,Westminster College,Missouri
1,2,17958.0,0.6207,24500.0,0.0277,0.0,0.0,0.0079,1.0,0.0,0.0,1.0,0.2767,40.7315,-111.8556,Westminster College,Pennsylvania
1,2,17958.0,0.6207,24500.0,0.0277,0.0,0.0,0.0079,1.0,0.0,0.0,1.0,0.2767,40.7315,-111.8556,Westminster College,Utah
1,2,20575.0,0.6017,26900.0,0.0,0.0,0.0,0.0197,1.0,0.0,0.0,1.0,0.2151,42.92,-73.2375,Bennington College,Vermont
1,2,14250.0,0.7727,23480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5354,44.4907,-73.2273,Burlington College,Vermont
1,1,18625.0,0.7801,25596.0,0.0,0.0,0.0,0.0448,0.0,0.0,0.0,1.0,0.3476,43.608,-73.1815,Castleton State College,Vermont
1,2,21500.0,0.6359,27000.0,0.2369,0.0,0.0016,0.0,2.0,0.0,2.0,0.0,0.2488,44.473,-73.2044,Champlain College,Vermont
1,1,5500.0,0.3135,11982.0,0.0442,0.0059,0.0,0.0,0.0,0.0,0.0,0.0,0.4609,44.2552,-72.5676,Community College of Vermont,Vermont
1,2,18750.0,0.9221,19750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,44.2791,-72.4373,Goddard College,Vermont
1,2,15250.0,0.7111,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3752,43.5171,-73.2411,Green Mountain College,Vermont
1,1,18000.0,0.735,26268.0,0.0,0.0,0.0,0.0093,0.0,0.0,0.0,2.0,0.4962,44.6417,-72.6712,Johnson State College,Vermont
